time,flux,cumulative_flux,normalised_flux,yCO2_bl,pressure
76360.0,0.0027243137374569916,178.97355768490237,0.6049148060799888,0.0003616044,49.775
76370.0,0.002726536256188926,179.00082304746425,0.6054083008156547,0.00036189939999999997,49.775
76380.0,0.0027176461812611894,179.02799950927687,0.6034343218729914,0.0003607194,49.775
76390.0,0.0027243137374569916,179.05524264665144,0.6049148060799888,0.0003616044,49.775
76400.0,0.002728751240959057,179.08253015906104,0.6059001226878098,0.0003621934,49.775
76410.0,0.0027198686999931236,179.10972884606096,0.6039278166086572,0.00036101439999999997,49.775
76420.0,0.002713201143797321,179.13686085749893,0.6024473324016597,0.00036012939999999997,49.553
76430.0,0.002722091218725058,179.1640817696862,0.6044213113443231,0.0003613094,49.775
76440.0,0.002722091218725058,179.19130268187345,0.6044213113443231,0.0003613094,50.219
76450.0,0.0027198686999931236,179.21850136887338,0.6039278166086572,0.00036101439999999997,49.775
76460.0,0.002722091218725058,179.24572228106064,0.6044213113443231,0.0003613094,49.775
76470.0,0.0027243137374569916,179.2729654184352,0.6049148060799888,0.0003616044,49.997
76480.0,0.0027176461812611894,179.30014188024782,0.6034343218729914,0.0003607194,49.997
76490.0,0.002715423662529255,179.3272961168731,0.6029408271373256,0.0003604244,49.997
76500.0,0.002722091218725058,179.35451702906036,0.6044213113443231,0.0003613094,49.997
76510.0,0.0027198686999931236,179.38171571606028,0.6039278166086572,0.00036101439999999997,49.997
76520.0,0.002722091218725058,179.40893662824755,0.6044213113443231,0.0003613094,49.775
76530.0,0.002715423662529255,179.43609086487282,0.6029408271373256,0.0003604244,49.775
76540.0,0.002728751240959057,179.46337837728242,0.6059001226878098,0.0003621934,49.997
76550.0,0.0027243137374569916,179.490621514657,0.6049148060799888,0.0003616044,49.997
76560.0,0.002726536256188926,179.51788687721887,0.6054083008156547,0.00036189939999999997,49.997
76570.0,0.0027243137374569916,179.54513001459344,0.6049148060799888,0.0003616044,49.775
76580.0,0.0027243137374569916,179.572373151968,0.6049148060799888,0.0003616044,49.997
76590.0,0.0027198686999931236,179.59957183896793,0.6039278166086572,0.00036101439999999997,49.775
76600.0,0.0027176461812611894,179.62674830078055,0.6034343218729914,0.0003607194,49.775
76610.0,0.0027176461812611894,179.65392476259316,0.6034343218729914,0.0003607194,49.997
76620.0,0.0027198686999931236,179.6811234495931,0.6039278166086572,0.00036101439999999997,49.775
76630.0,0.0027198686999931236,179.708322136593,0.6039278166086572,0.00036101439999999997,49.997
76640.00100040436,0.0027243137374569916,179.7355679993829,0.6049148060799888,0.0003616044,50.219
76650.0,0.0027243137374569916,179.76280841134215,0.6049148060799888,0.0003616044,49.997
76660.0,0.002715423662529255,179.78996264796743,0.6029408271373256,0.0003604244,49.775
76670.0,0.002713201143797321,179.8170946594054,0.6024473324016597,0.00036012939999999997,49.997
76680.0,0.0027243137374569916,179.84433779677997,0.6049148060799888,0.0003616044,49.775
76690.0,0.0027243137374569916,179.87158093415454,0.6049148060799888,0.0003616044,49.997
76700.0,0.0027243137374569916,179.8988240715291,0.6049148060799888,0.0003616044,49.997
76710.0,0.0027176461812611894,179.92600053334172,0.6034343218729914,0.0003607194,49.775
76720.0,0.0027243137374569916,179.9532436707163,0.6049148060799888,0.0003616044,49.997
76730.0,0.0027176461812611894,179.9804201325289,0.6034343218729914,0.0003607194,49.775
76740.0,0.0027176461812611894,180.00759659434152,0.6034343218729914,0.0003607194,49.553
76750.0,0.0027198686999931236,180.03479528134145,0.6039278166086572,0.00036101439999999997,50.219
76760.0,0.0027198686999931236,180.06199396834137,0.6039278166086572,0.00036101439999999997,49.775
76770.0,0.0027198686999931236,180.0891926553413,0.6039278166086572,0.00036101439999999997,49.997
76780.0,0.002722091218725058,180.11641356752855,0.6044213113443231,0.0003613094,49.997
76790.0,0.0027243137374569916,180.14365670490312,0.6049148060799888,0.0003616044,49.775
76800.0,0.0027243137374569916,180.1708998422777,0.6049148060799888,0.0003616044,50.219
76810.0,0.002708756106333453,180.19798740334102,0.6014603429303282,0.0003595394,49.997
76820.0,0.0027198686999931236,180.22518609034094,0.6039278166086572,0.00036101439999999997,49.553
76830.0,0.0027198686999931236,180.25238477734086,0.6039278166086572,0.00036101439999999997,49.775
76840.0,0.0027198686999931236,180.2795834643408,0.6039278166086572,0.00036101439999999997,49.997
76850.0,0.0027198686999931236,180.3067821513407,0.6039278166086572,0.00036101439999999997,49.775
76860.0,0.002710978625065387,180.33389193759137,0.601953837665994,0.0003598344,50.219
76870.0,0.0027198686999931236,180.3610906245913,0.6039278166086572,0.00036101439999999997,49.553
76880.0,0.0027198686999931236,180.38828931159122,0.6039278166086572,0.00036101439999999997,49.775
76890.0,0.0027198686999931236,180.41548799859115,0.6039278166086572,0.00036101439999999997,49.997
76900.0,0.002715423662529255,180.44264223521643,0.6029408271373256,0.0003604244,49.775
76910.0,0.0027176461812611894,180.46981869702904,0.6034343218729914,0.0003607194,49.775
76920.0,0.002722091218725058,180.4970396092163,0.6044213113443231,0.0003613094,49.997
76930.0,0.002722091218725058,180.52426052140356,0.6044213113443231,0.0003613094,49.997
76940.0,0.0027243137374569916,180.55150365877813,0.6049148060799888,0.0003616044,49.775
76950.0,0.0027198686999931236,180.57870234577805,0.6039278166086572,0.00036101439999999997,49.775
76960.0,0.002722091218725058,180.60592325796532,0.6044213113443231,0.0003613094,49.997
76970.0,0.0027198686999931236,180.63312194496524,0.6039278166086572,0.00036101439999999997,49.775
76980.0,0.0027198686999931236,180.66032063196516,0.6039278166086572,0.00036101439999999997,49.775
76990.0,0.0027198686999931236,180.6875193189651,0.6039278166086572,0.00036101439999999997,49.997
77000.00100040436,0.002722091218725058,180.71474295434425,0.6044213113443231,0.0003613094,49.775
77010.0,0.0027243137374569916,180.7419833663035,0.6049148060799888,0.0003616044,49.775
77020.0,0.002722091218725058,180.76920427849075,0.6044213113443231,0.0003613094,49.775
77030.0,0.002710978625065387,180.7963140647414,0.601953837665994,0.0003598344,49.775
77040.0,0.0027243137374569916,180.82355720211598,0.6049148060799888,0.0003616044,49.997
77050.0,0.002715423662529255,180.85071143874126,0.6029408271373256,0.0003604244,49.553
77060.00100040436,0.0027176461812611894,180.87789061929894,0.6034343218729914,0.0003607194,49.775
77070.0,0.0027176461812611894,180.90506436236646,0.6034343218729914,0.0003607194,49.553
77080.0,0.0027198686999931236,180.93226304936638,0.6039278166086572,0.00036101439999999997,49.775
77090.0,0.002722091218725058,180.95948396155364,0.6044213113443231,0.0003613094,49.997
77100.0,0.002722091218725058,180.9867048737409,0.6044213113443231,0.0003613094,49.997
77110.0,0.0027198686999931236,181.01390356074083,0.6039278166086572,0.00036101439999999997,49.775
77120.0,0.002715423662529255,181.0410577973661,0.6029408271373256,0.0003604244,49.775
77130.0,0.0027243137374569916,181.06830093474068,0.6049148060799888,0.0003616044,49.331
77140.0,0.002710978625065387,181.09541072099134,0.601953837665994,0.0003598344,49.775
77150.0,0.002722091218725058,181.1226316331786,0.6044213113443231,0.0003613094,49.775
77160.0,0.002722091218725058,181.14985254536586,0.6044213113443231,0.0003613094,49.775
77170.0,0.002713201143797321,181.17698455680383,0.6024473324016597,0.00036012939999999997,49.997
77180.0,0.0027176461812611894,181.20416101861645,0.6034343218729914,0.0003607194,49.775
77190.0,0.002722091218725058,181.2313819308037,0.6044213113443231,0.0003613094,49.553
77200.0,0.002715423662529255,181.25853616742899,0.6029408271373256,0.0003604244,49.997
77210.0,0.0027243137374569916,181.28577930480355,0.6049148060799888,0.0003616044,49.997
77220.0,0.0027198686999931236,181.31297799180348,0.6039278166086572,0.00036101439999999997,49.997
77230.0,0.0027198686999931236,181.3401766788034,0.6039278166086572,0.00036101439999999997,49.553
77240.0,0.002722091218725058,181.36739759099066,0.6044213113443231,0.0003613094,49.775
77250.0,0.0027176461812611894,181.39457405280328,0.6034343218729914,0.0003607194,49.775
77260.0,0.002713201143797321,181.42170606424125,0.6024473324016597,0.00036012939999999997,49.997
77270.0,0.002722091218725058,181.4489269764285,0.6044213113443231,0.0003613094,49.553
77280.0,0.0027198686999931236,181.47612566342843,0.6039278166086572,0.00036101439999999997,49.775
77290.0,0.0027198686999931236,181.50332435042836,0.6039278166086572,0.00036101439999999997,49.775
77300.0,0.0027198686999931236,181.53052303742828,0.6039278166086572,0.00036101439999999997,49.997
77310.0,0.0027243137374569916,181.55776617480285,0.6049148060799888,0.0003616044,49.997
77320.0,0.0027198686999931236,181.58496486180277,0.6039278166086572,0.00036101439999999997,49.775
77330.0,0.0027176461812611894,181.6121413236154,0.6034343218729914,0.0003607194,49.997
77340.0,0.002722091218725058,181.63936223580265,0.6044213113443231,0.0003613094,49.775
77350.0,0.0027243137374569916,181.66660537317722,0.6049148060799888,0.0003616044,49.775
77360.0,0.002713201143797321,181.6937373846152,0.6024473324016597,0.00036012939999999997,49.775
77370.0,0.0027176461812611894,181.7209138464278,0.6034343218729914,0.0003607194,49.997
77380.0,0.0027243137374569916,181.74815698380237,0.6049148060799888,0.0003616044,49.997
77390.0,0.0027198686999931236,181.7753556708023,0.6039278166086572,0.00036101439999999997,49.997
77400.0,0.0027176461812611894,181.8025321326149,0.6034343218729914,0.0003607194,49.775
77410.0,0.0027198686999931236,181.82973081961484,0.6039278166086572,0.00036101439999999997,49.775
77420.0,0.002715423662529255,181.85688505624012,0.6029408271373256,0.0003604244,49.997
77430.0,0.0027176461812611894,181.88406151805273,0.6034343218729914,0.0003607194,49.775
77440.0,0.0027198686999931236,181.91126020505266,0.6039278166086572,0.00036101439999999997,49.775
77450.0,0.0027243137374569916,181.93850334242723,0.6049148060799888,0.0003616044,49.997
77460.0,0.0027198686999931236,181.96570202942715,0.6039278166086572,0.00036101439999999997,49.997
77470.0,0.002728751240959057,181.99298954183675,0.6059001226878098,0.0003621934,49.775
77480.0,0.002713201143797321,182.02012155327472,0.6024473324016597,0.00036012939999999997,49.997
77490.0,0.002722091218725058,182.04734246546198,0.6044213113443231,0.0003613094,49.775
77500.0,0.002722091218725058,182.07456337764924,0.6044213113443231,0.0003613094,49.775
77510.0,0.002722091218725058,182.1017842898365,0.6044213113443231,0.0003613094,49.775
77520.0,0.002722091218725058,182.12900520202376,0.6044213113443231,0.0003613094,49.997
77530.0,0.002715423662529255,182.15615943864904,0.6029408271373256,0.0003604244,49.775
77540.0,0.0027198686999931236,182.18335812564897,0.6039278166086572,0.00036101439999999997,49.997
77550.0,0.0027198686999931236,182.2105568126489,0.6039278166086572,0.00036101439999999997,49.775
77560.0,0.0027198686999931236,182.2377554996488,0.6039278166086572,0.00036101439999999997,49.997
77570.0,0.0027198686999931236,182.26495418664874,0.6039278166086572,0.00036101439999999997,49.997
77580.0,0.002722091218725058,182.292175098836,0.6044213113443231,0.0003613094,49.775
77590.0,0.002710978625065387,182.31928488508666,0.601953837665994,0.0003598344,49.775
77600.0,0.002722091218725058,182.34650579727392,0.6044213113443231,0.0003613094,49.997
77610.0,0.0027198686999931236,182.37370448427384,0.6039278166086572,0.00036101439999999997,49.997
77620.0,0.0027198686999931236,182.40090317127377,0.6039278166086572,0.00036101439999999997,49.997
77630.0,0.002722091218725058,182.42812408346103,0.6044213113443231,0.0003613094,49.775
77640.0,0.002722091218725058,182.4553449956483,0.6044213113443231,0.0003613094,49.997
77650.0,0.0027176461812611894,182.4825214574609,0.6034343218729914,0.0003607194,49.775
77660.0,0.002715423662529255,182.50967569408618,0.6029408271373256,0.0003604244,49.997
77670.0,0.0027176461812611894,182.5368521558988,0.6034343218729914,0.0003607194,49.997
77680.0,0.0027198686999931236,182.56405084289872,0.6039278166086572,0.00036101439999999997,49.775
77690.0,0.0027198686999931236,182.59124952989865,0.6039278166086572,0.00036101439999999997,49.997
77700.0,0.0027176461812611894,182.61842599171126,0.6034343218729914,0.0003607194,49.775
77710.0,0.002713201143797321,182.64555800314923,0.6024473324016597,0.00036012939999999997,49.775
77720.0,0.002722091218725058,182.6727789153365,0.6044213113443231,0.0003613094,49.997
77730.0,0.002722091218725058,182.69999982752375,0.6044213113443231,0.0003613094,49.775
77740.0,0.0027176461812611894,182.72717628933637,0.6034343218729914,0.0003607194,49.997
77750.0,0.002722091218725058,182.75439720152363,0.6044213113443231,0.0003613094,49.775
77760.0,0.0027176461812611894,182.78157366333625,0.6034343218729914,0.0003607194,49.775
77770.0,0.0027198686999931236,182.80877235033617,0.6039278166086572,0.00036101439999999997,50.219
77780.0,0.0027198686999931236,182.8359710373361,0.6039278166086572,0.00036101439999999997,49.997
77790.0,0.0027176461812611894,182.8631474991487,0.6034343218729914,0.0003607194,50.219
77800.0,0.002715423662529255,182.890301735774,0.6029408271373256,0.0003604244,49.997
77810.0,0.002715423662529255,182.91745597239927,0.6029408271373256,0.0003604244,49.997
77820.0,0.0027176461812611894,182.94463243421188,0.6034343218729914,0.0003607194,49.997
77830.00100040436,0.0027176461812611894,182.97181161476956,0.6034343218729914,0.0003607194,49.997
77840.0,0.0027198686999931236,182.999007580801,0.6039278166086572,0.00036101439999999997,49.775
77850.0,0.002722091218725058,183.02622849298825,0.6044213113443231,0.0003613094,49.997
77860.0,0.002710978625065387,183.05333827923891,0.601953837665994,0.0003598344,49.997
77870.0,0.0027176461812611894,183.08051474105153,0.6034343218729914,0.0003607194,49.997
77880.0,0.0027198686999931236,183.10771342805145,0.6039278166086572,0.00036101439999999997,49.775
77890.0,0.0027198686999931236,183.13491211505138,0.6039278166086572,0.00036101439999999997,49.997
77900.0,0.002710978625065387,183.16202190130204,0.601953837665994,0.0003598344,49.997
77910.0,0.0027198686999931236,183.18922058830196,0.6039278166086572,0.00036101439999999997,49.775
77920.0,0.0027198686999931236,183.2164192753019,0.6039278166086572,0.00036101439999999997,49.775
77930.0,0.002722091218725058,183.24364018748915,0.6044213113443231,0.0003613094,49.997
77940.0,0.002722091218725058,183.2708610996764,0.6044213113443231,0.0003613094,49.775
77950.0,0.002715423662529255,183.2980153363017,0.6029408271373256,0.0003604244,49.553
77960.0,0.0027176461812611894,183.3251917981143,0.6034343218729914,0.0003607194,50.219
77970.0,0.0027198686999931236,183.35239048511423,0.6039278166086572,0.00036101439999999997,49.997
77980.0,0.0027198686999931236,183.37958917211415,0.6039278166086572,0.00036101439999999997,50.219
77990.0,0.0027198686999931236,183.40678785911408,0.6039278166086572,0.00036101439999999997,49.775
78000.0,0.0027198686999931236,183.433986546114,0.6039278166086572,0.00036101439999999997,49.997
78010.0,0.0027198686999931236,183.46118523311392,0.6039278166086572,0.00036101439999999997,49.997
78020.0,0.0027176461812611894,183.48836169492654,0.6034343218729914,0.0003607194,49.997
78030.0,0.002715423662529255,183.51551593155182,0.6029408271373256,0.0003604244,49.997
78040.0,0.0027176461812611894,183.54269239336443,0.6034343218729914,0.0003607194,49.775
78050.0,0.002715423662529255,183.5698466299897,0.6029408271373256,0.0003604244,49.553
78060.00100040436,0.0027176461812611894,183.5970258105474,0.6034343218729914,0.0003607194,49.775
78070.00100040436,0.002722091218725058,183.62424672273465,0.6044213113443231,0.0003613094,49.997
78080.0,0.0027198686999931236,183.65144268876608,0.6039278166086572,0.00036101439999999997,49.775
78090.0,0.002715423662529255,183.67859692539136,0.6029408271373256,0.0003604244,50.219
78100.0,0.002715423662529255,183.70575116201664,0.6029408271373256,0.0003604244,49.775
78110.0,0.002715423662529255,183.73290539864192,0.6029408271373256,0.0003604244,49.997
78120.0,0.0027176461812611894,183.76008186045453,0.6034343218729914,0.0003607194,50.219
78130.0,0.002713201143797321,183.7872138718925,0.6024473324016597,0.00036012939999999997,49.775
78140.0,0.002715423662529255,183.81436810851778,0.6029408271373256,0.0003604244,49.997
78150.0,0.0027176461812611894,183.8415445703304,0.6034343218729914,0.0003607194,49.997
78160.0,0.0027176461812611894,183.86872103214301,0.6034343218729914,0.0003607194,49.775
78170.0,0.002715423662529255,183.8958752687683,0.6029408271373256,0.0003604244,49.997
78180.0,0.0027198686999931236,183.92307395576822,0.6039278166086572,0.00036101439999999997,49.997
78190.0,0.002715423662529255,183.9502281923935,0.6029408271373256,0.0003604244,49.775
78200.0,0.0027198686999931236,183.97742687939342,0.6039278166086572,0.00036101439999999997,49.553
78210.0,0.0027198686999931236,184.00462556639334,0.6039278166086572,0.00036101439999999997,49.997
78220.0,0.0027176461812611894,184.03180202820596,0.6034343218729914,0.0003607194,49.997
78230.0,0.002722091218725058,184.05902294039322,0.6044213113443231,0.0003613094,49.775
78240.0,0.0027176461812611894,184.08619940220584,0.6034343218729914,0.0003607194,49.775
78250.0,0.002715423662529255,184.11335363883111,0.6029408271373256,0.0003604244,49.775
78260.0,0.0027176461812611894,184.14053010064373,0.6034343218729914,0.0003607194,49.775
78270.0,0.002715423662529255,184.167684337269,0.6029408271373256,0.0003604244,49.997
78280.0,0.0027198686999931236,184.19488302426893,0.6039278166086572,0.00036101439999999997,49.775
78290.0,0.0027176461812611894,184.22205948608155,0.6034343218729914,0.0003607194,49.997
78300.0,0.0027176461812611894,184.24923594789416,0.6034343218729914,0.0003607194,50.219
78310.0,0.002713201143797321,184.27636795933213,0.6024473324016597,0.00036012939999999997,49.775
78320.0,0.002708756106333453,184.30345552039546,0.6014603429303282,0.0003595394,49.775
78330.0,0.002713201143797321,184.33058753183343,0.6024473324016597,0.00036012939999999997,49.775
78340.0,0.002710978625065387,184.3576973180841,0.601953837665994,0.0003598344,49.775
78350.0,0.002710978625065387,184.38480710433475,0.601953837665994,0.0003598344,49.775
78360.0,0.002713201143797321,184.41193911577273,0.6024473324016597,0.00036012939999999997,49.997
78370.0,0.0027198686999931236,184.43913780277265,0.6039278166086572,0.00036101439999999997,49.775
78380.0,0.0027176461812611894,184.46631426458526,0.6034343218729914,0.0003607194,49.997
78390.0,0.002722091218725058,184.49353517677253,0.6044213113443231,0.0003613094,49.775
78400.00100040436,0.0027176461812611894,184.5207143573302,0.6034343218729914,0.0003607194,50.219
78410.0,0.0027198686999931236,184.54791032336163,0.6039278166086572,0.00036101439999999997,49.997
78420.0,0.0027198686999931236,184.57510901036156,0.6039278166086572,0.00036101439999999997,49.553
78430.0,0.002715423662529255,184.60226324698684,0.6029408271373256,0.0003604244,49.775
78440.0,0.002710978625065387,184.6293730332375,0.601953837665994,0.0003598344,49.775
78450.0,0.0027176461812611894,184.65654949505011,0.6034343218729914,0.0003607194,49.997
78460.0,0.0027176461812611894,184.68372595686273,0.6034343218729914,0.0003607194,49.997
78470.0,0.0027176461812611894,184.71090241867535,0.6034343218729914,0.0003607194,49.775
78480.0,0.002715423662529255,184.73805665530062,0.6029408271373256,0.0003604244,49.775
78490.0,0.002715423662529255,184.7652108919259,0.6029408271373256,0.0003604244,49.775
78500.0,0.002713201143797321,184.79234290336387,0.6024473324016597,0.00036012939999999997,49.997
78510.0,0.0027198686999931236,184.8195415903638,0.6039278166086572,0.00036101439999999997,49.997
78520.0,0.002722091218725058,184.84676250255106,0.6044213113443231,0.0003613094,49.997
78530.0,0.0027198686999931236,184.87396118955098,0.6039278166086572,0.00036101439999999997,49.997
78540.0,0.0027198686999931236,184.9011598765509,0.6039278166086572,0.00036101439999999997,49.997
78550.0,0.0027176461812611894,184.92833633836352,0.6034343218729914,0.0003607194,49.997
78560.0,0.002722091218725058,184.95555725055078,0.6044213113443231,0.0003613094,49.997
78570.0,0.0027176461812611894,184.9827337123634,0.6034343218729914,0.0003607194,49.997
78580.0,0.0027198686999931236,185.00993239936332,0.6039278166086572,0.00036101439999999997,49.997
78590.0,0.002722091218725058,185.03715331155058,0.6044213113443231,0.0003613094,49.997
78600.0,0.002715423662529255,185.06430754817586,0.6029408271373256,0.0003604244,49.775
78610.0,0.0027198686999931236,185.09150623517579,0.6039278166086572,0.00036101439999999997,49.775
78620.0,0.002722091218725058,185.11872714736305,0.6044213113443231,0.0003613094,49.775
78630.0,0.002722091218725058,185.1459480595503,0.6044213113443231,0.0003613094,49.997
78640.0,0.0027065335876015188,185.17301339542632,0.6009668481946624,0.00035924439999999997,49.997
78650.0,0.002713201143797321,185.2001454068643,0.6024473324016597,0.00036012939999999997,49.997
78660.0,0.0027176461812611894,185.2273218686769,0.6034343218729914,0.0003607194,49.997
78670.0,0.0027198686999931236,185.25452055567683,0.6039278166086572,0.00036101439999999997,49.997
78680.0,0.0027198686999931236,185.28171924267676,0.6039278166086572,0.00036101439999999997,49.775
78690.0,0.002715423662529255,185.30887347930204,0.6029408271373256,0.0003604244,49.997
78700.0,0.002710978625065387,185.3359832655527,0.601953837665994,0.0003598344,49.775
78710.0,0.0027198686999931236,185.36318195255262,0.6039278166086572,0.00036101439999999997,49.553
78720.0,0.0027198686999931236,185.39038063955255,0.6039278166086572,0.00036101439999999997,49.997
78730.0,0.0027198686999931236,185.41757932655247,0.6039278166086572,0.00036101439999999997,49.775
78740.0,0.002715423662529255,185.44473356317775,0.6029408271373256,0.0003604244,49.775
78750.0,0.002710978625065387,185.4718433494284,0.601953837665994,0.0003598344,49.553
78760.0,0.002710978625065387,185.49895313567907,0.601953837665994,0.0003598344,49.997
78770.0,0.002713201143797321,185.52608514711704,0.6024473324016597,0.00036012939999999997,49.997
78780.0,0.002722091218725058,185.5533060593043,0.6044213113443231,0.0003613094,49.775
78790.0,0.002715423662529255,185.58046029592958,0.6029408271373256,0.0003604244,49.775
78800.0,0.0027176461812611894,185.6076367577422,0.6034343218729914,0.0003607194,49.553
78810.0,0.0027198686999931236,185.63483544474212,0.6039278166086572,0.00036101439999999997,49.553
78820.0,0.002713201143797321,185.6619674561801,0.6024473324016597,0.00036012939999999997,49.997
78830.0,0.0027198686999931236,185.68916614318002,0.6039278166086572,0.00036101439999999997,50.219
78840.0,0.002722091218725058,185.71638705536728,0.6044213113443231,0.0003613094,49.775
78850.0,0.002710978625065387,185.74349684161794,0.601953837665994,0.0003598344,49.997
78860.0,0.0027176461812611894,185.77067330343056,0.6034343218729914,0.0003607194,49.997
78870.0,0.002713201143797321,185.79780531486853,0.6024473324016597,0.00036012939999999997,49.997
78880.0,0.0027198686999931236,185.82500400186845,0.6039278166086572,0.00036101439999999997,49.775
78890.0,0.002715423662529255,185.85215823849373,0.6029408271373256,0.0003604244,49.775
78900.0,0.0027176461812611894,185.87933470030634,0.6034343218729914,0.0003607194,49.775
78910.0,0.0027176461812611894,185.90651116211896,0.6034343218729914,0.0003607194,49.997
78920.0,0.002710978625065387,185.93362094836962,0.601953837665994,0.0003598344,49.997
78930.0,0.002722091218725058,185.96084186055688,0.6044213113443231,0.0003613094,49.775
78940.0,0.0027176461812611894,185.9880183223695,0.6034343218729914,0.0003607194,49.775
78950.0,0.0027176461812611894,186.0151947841821,0.6034343218729914,0.0003607194,49.997
78960.0,0.002722091218725058,186.04241569636937,0.6044213113443231,0.0003613094,49.775
78970.0,0.002722091218725058,186.06963660855664,0.6044213113443231,0.0003613094,49.997
78980.0,0.002715423662529255,186.0967908451819,0.6029408271373256,0.0003604244,49.997
78990.0,0.0027198686999931236,186.12398953218184,0.6039278166086572,0.00036101439999999997,50.219
79000.0,0.002710978625065387,186.1510993184325,0.601953837665994,0.0003598344,49.997
79010.0,0.002715423662529255,186.17825355505778,0.6029408271373256,0.0003604244,49.775
79020.0,0.002722091218725058,186.20547446724504,0.6044213113443231,0.0003613094,49.775
79030.0,0.002710978625065387,186.2325842534957,0.601953837665994,0.0003598344,49.997
79040.0,0.002715423662529255,186.25973849012098,0.6029408271373256,0.0003604244,49.775
79050.0,0.002715423662529255,186.28689272674626,0.6029408271373256,0.0003604244,49.775
79060.0,0.0027198686999931236,186.31409141374618,0.6039278166086572,0.00036101439999999997,49.775
79070.0,0.002715423662529255,186.34124565037146,0.6029408271373256,0.0003604244,49.553
79080.0,0.002713201143797321,186.36837766180943,0.6024473324016597,0.00036012939999999997,49.331
79090.0,0.002715423662529255,186.3955318984347,0.6029408271373256,0.0003604244,49.775
79100.0,0.0027176461812611894,186.42270836024733,0.6034343218729914,0.0003607194,49.775
79110.0,0.0027176461812611894,186.44988482205994,0.6034343218729914,0.0003607194,49.997
79120.0,0.002715423662529255,186.47703905868522,0.6029408271373256,0.0003604244,49.997
79130.0,0.0027176461812611894,186.50421552049784,0.6034343218729914,0.0003607194,49.997
79140.0,0.002713201143797321,186.5313475319358,0.6024473324016597,0.00036012939999999997,50.219
79150.0,0.0027176461812611894,186.55852399374842,0.6034343218729914,0.0003607194,49.997
79160.0,0.0027176461812611894,186.58570045556104,0.6034343218729914,0.0003607194,49.553
79170.0,0.0027176461812611894,186.61287691737365,0.6034343218729914,0.0003607194,49.775
79180.0,0.002722091218725058,186.64009782956091,0.6044213113443231,0.0003613094,49.775
79190.0,0.002715423662529255,186.6672520661862,0.6029408271373256,0.0003604244,49.997
79200.0,0.002713201143797321,186.69438407762416,0.6024473324016597,0.00036012939999999997,49.775
79210.0,0.0027043110688695846,186.72142718831287,0.6004733534589966,0.0003589494,49.775
79220.0,0.002715423662529255,186.74858142493815,0.6029408271373256,0.0003604244,49.997
79230.0,0.0027176461812611894,186.77575788675077,0.6034343218729914,0.0003607194,49.775
79240.0,0.0027243137374569916,186.80300102412534,0.6049148060799888,0.0003616044,49.775
79250.0,0.0027243137374569916,186.8302441614999,0.6049148060799888,0.0003616044,49.997
79260.0,0.002713201143797321,186.85737617293788,0.6024473324016597,0.00036012939999999997,49.553
79270.0,0.0027176461812611894,186.8845526347505,0.6034343218729914,0.0003607194,49.997
79280.0,0.002722091218725058,186.91177354693775,0.6044213113443231,0.0003613094,49.997
79290.0,0.002722091218725058,186.938994459125,0.6044213113443231,0.0003613094,49.775
79300.0,0.0027176461812611894,186.96617092093763,0.6034343218729914,0.0003607194,49.997
79310.0,0.002713201143797321,186.9933029323756,0.6024473324016597,0.00036012939999999997,49.775
79320.0,0.002710978625065387,187.02041271862626,0.601953837665994,0.0003598344,49.997
79330.0,0.002722091218725058,187.04763363081352,0.6044213113443231,0.0003613094,49.775
79340.0,0.0027176461812611894,187.07481009262614,0.6034343218729914,0.0003607194,49.775
79350.0,0.002722091218725058,187.1020310048134,0.6044213113443231,0.0003613094,49.775
79360.0,0.002715423662529255,187.12918524143868,0.6029408271373256,0.0003604244,49.997
79370.0,0.0027198686999931236,187.1563839284386,0.6039278166086572,0.00036101439999999997,49.997
79380.0,0.002722091218725058,187.18360484062586,0.6044213113443231,0.0003613094,49.775
79390.0,0.0027243137374569916,187.21084797800043,0.6049148060799888,0.0003616044,49.997
79400.0,0.002722091218725058,187.2380688901877,0.6044213113443231,0.0003613094,50.219
79410.0,0.002722091218725058,187.26528980237495,0.6044213113443231,0.0003613094,49.997
79420.0,0.0027176461812611894,187.29246626418757,0.6034343218729914,0.0003607194,49.997
79430.0,0.002708756106333453,187.3195538252509,0.6014603429303282,0.0003595394,49.997
79440.0,0.0027176461812611894,187.3467302870635,0.6034343218729914,0.0003607194,49.775
79450.0,0.002715423662529255,187.3738845236888,0.6029408271373256,0.0003604244,49.775
79460.0,0.002715423662529255,187.40103876031407,0.6029408271373256,0.0003604244,50.219
79470.0,0.0027176461812611894,187.42821522212668,0.6034343218729914,0.0003607194,49.997
79480.0,0.002710978625065387,187.45532500837734,0.601953837665994,0.0003598344,49.997
79490.0,0.002715423662529255,187.48247924500262,0.6029408271373256,0.0003604244,49.775
79500.0,0.002710978625065387,187.50958903125328,0.601953837665994,0.0003598344,49.775
79510.0,0.002715423662529255,187.53674326787856,0.6029408271373256,0.0003604244,49.775
79520.0,0.002715423662529255,187.56389750450384,0.6029408271373256,0.0003604244,49.997
79530.0,0.0027243137374569916,187.5911406418784,0.6049148060799888,0.0003616044,50.441
79540.0,0.0027176461812611894,187.61831710369103,0.6034343218729914,0.0003607194,49.775
79550.0,0.002722091218725058,187.6455380158783,0.6044213113443231,0.0003613094,49.553
79560.0,0.0027198686999931236,187.6727367028782,0.6039278166086572,0.00036101439999999997,50.219
